region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
85,225,9,0.0,0.0,1.5,1.0055399999999999,1.61111,1.28956,16.1852,14.4444,12.7778,21.3333,-5.22222,-10.2222,15.4444,21.3333,0.40115100000000004,1.8910200000000001,grass
83,133,9,0.11111099999999999,0.0,2.33333,2.13957,1.16667,1.06979,48.6667,41.5556,62.5556,41.8889,-21.3333,41.6667,-20.3333,62.5556,0.339145,-2.11179,cement
123,152,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
217,23,9,0.0,0.0,1.05555,0.6116159999999999,1.16667,0.547723,124.444,111.889,141.667,119.77799999999999,-37.6667,51.6667,-14.0,141.667,0.210162,-2.37055,sky
47,175,9,0.0,0.0,1.33333,0.7888109999999999,1.16667,0.888194,23.7407,18.6667,23.7778,28.7778,-15.2222,0.11111099999999999,15.1111,28.7778,0.351487,2.63016,grass
6,118,9,0.0,0.0,0.055555600000000004,0.13608299999999998,0.055555600000000004,0.13608299999999998,0.037037,0.0,0.11111099999999999,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,0.11111099999999999,0.11111099999999999,-2.0944,foliage
169,131,9,0.0,0.0,2.38889,1.86687,9.22222,2.11521,35.7037,30.6667,45.7778,30.6667,-15.1111,30.2222,-15.1111,45.7778,0.338619,-2.0891900000000003,cement
205,177,9,0.0,0.0,2.83333,9.63333,8.5,17.3667,32.4444,28.4444,40.3333,28.5556,-12.0,23.6667,-11.6667,40.3333,0.296365,-2.1212400000000002,path
12,56,9,0.22222199999999998,0.0,1.22222,0.207407,1.33333,1.0222200000000001,19.8519,19.4444,25.4444,14.6667,-1.22222,16.7778,-15.5556,25.4444,0.42268900000000004,-1.62221,brickface
9,180,9,0.0,0.0,1.16667,0.722649,1.16667,0.983192,22.5556,17.4444,22.0,28.2222,-15.3333,-1.66667,17.0,28.2222,0.381429,2.54166,grass
37,114,9,0.333333,0.0,1.38889,2.01852,3.88889,3.7629599999999996,17.2222,19.0,20.1111,12.5556,5.33333,8.66667,-14.0,20.5556,0.393691,-1.17666,brickface
21,147,9,0.11111099999999999,0.0,1.9444400000000002,1.6185200000000002,1.33333,0.8444450000000001,6.25926,5.77778,8.44444,4.55556,-1.44444,6.555560000000001,-5.11111,8.66667,0.46406899999999995,-1.5843399999999999,cement
97,21,9,0.0,0.0,0.9444440000000001,0.6116149999999999,1.33333,0.8692270000000001,126.815,115.0,142.889,122.556,-35.4444,48.2222,-12.7778,142.889,0.195127,-2.3778099999999998,sky
108,75,9,0.11111099999999999,0.0,0.666667,0.47140299999999996,11.1111,10.0148,116.704,105.889,133.0,111.22200000000001,-32.4444,48.8889,-16.4444,133.0,0.20299,-2.29549,sky
200,215,9,0.0,0.0,1.55556,0.9583940000000001,4.72222,2.64505,23.037,17.1111,22.5556,29.4444,-17.7778,-1.44444,19.2222,29.4444,0.420767,2.56105,grass
238,180,9,0.11111099999999999,0.0,0.555556,0.34074099999999996,1.72222,1.6629599999999998,13.5926,11.1111,11.8889,17.7778,-7.444439999999999,-5.11111,12.5556,17.7778,0.376253,2.2129,grass
184,91,9,0.0,0.0,1.22222,0.38518600000000003,0.388889,0.10740799999999999,24.0741,17.7778,34.8889,19.5556,-18.8889,32.4444,-13.5556,34.8889,0.48999,-2.20242,window
75,240,9,0.0,0.0,2.44444,1.9512599999999998,2.11111,1.36083,21.1481,17.0,17.8889,28.5556,-12.4444,-9.77778,22.2222,28.5556,0.41721800000000003,2.17552,grass
218,147,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
30,251,9,0.0,0.0,2.44444,1.88169,8.0,1.60554,20.6667,21.4444,17.7778,22.7778,2.33333,-8.66667,6.33333,22.7778,0.231417,1.28706,grass
151,163,9,0.0,0.0,2.05556,2.28519,18.1667,41.9889,40.0,34.5556,48.0,37.4444,-16.3333,24.0,-7.66667,48.1111,0.263846,-2.51749,path
75,226,9,0.0,0.0,2.22222,0.655461,1.61111,1.02017,16.7037,15.3333,13.0,21.7778,-4.11111,-11.1111,15.2222,21.7778,0.40474899999999997,1.82234,grass
28,162,9,0.11111099999999999,0.0,1.16667,0.62361,1.44444,1.3277700000000001,25.1111,19.6667,26.1111,29.5556,-16.3333,3.0,13.3333,29.5556,0.335127,2.76904,grass
138,116,9,0.0,0.0,0.611111,0.151852,0.444445,0.207407,6.48148,7.555560000000001,8.22222,3.66667,3.22222,5.22222,-8.44444,8.33333,0.559171,-1.19107,brickface
174,115,9,0.0,0.0,2.44444,3.40741,3.66667,12.2667,29.4815,23.1111,40.1111,25.2222,-19.1111,31.8889,-12.7778,40.1111,0.421493,-2.21866,window
69,85,9,0.11111099999999999,0.0,3.11111,8.207410000000001,3.94444,9.44074,21.4444,20.4444,28.1111,15.7778,-3.0,20.0,-17.0,28.1111,0.437404,-1.65988,brickface
240,192,9,0.0,0.0,2.38889,0.64693,4.38889,2.3797,45.963,40.5556,58.1111,39.2222,-16.2222,36.4444,-20.2222,58.1111,0.325608,-2.01658,path
44,50,9,0.0,0.0,1.16667,0.9603229999999999,1.05556,0.38968200000000003,65.1111,57.3333,80.3333,57.6667,-23.3333,45.6667,-22.3333,80.3333,0.290165,-2.10778,cement
189,184,9,0.0,0.11111099999999999,1.66667,0.843274,2.77778,2.00739,50.5926,45.8889,62.3333,43.5556,-14.1111,35.2222,-21.1111,62.3333,0.30094499999999996,-1.96448,path
114,102,9,0.0,0.0,1.11111,1.22963,1.16667,0.8777780000000001,4.03704,1.0,8.44444,2.66667,-9.11111,13.2222,-4.11111,8.44444,0.8912180000000001,-2.3161099999999997,foliage
114,129,9,0.11111099999999999,0.0,2.05556,1.14342,0.777776,0.886107,62.4074,54.2222,78.0,55.0,-24.5556,46.7778,-22.2222,78.0,0.30598000000000003,-2.12699,cement
142,33,9,0.0,0.0,0.49999899999999997,0.623609,0.500001,0.349603,110.59299999999999,96.7778,128.667,106.333,-41.4444,54.2222,-12.7778,128.667,0.24777600000000002,-2.40802,sky
162,159,9,0.0,0.0,2.16667,0.960324,2.22222,1.45551,26.1111,25.2222,29.5556,23.5556,-2.66667,10.3333,-7.66667,29.5556,0.202846,-1.80255,cement
4,189,9,0.0,0.0,2.05556,3.88519,11.7222,114.596,26.4444,23.4444,33.0,22.8889,-9.0,19.6667,-10.6667,33.0,0.271473,-2.101,path
2,198,9,0.11111099999999999,0.0,0.8888889999999999,0.620633,1.9444400000000002,1.35674,12.1852,9.66667,10.5556,16.3333,-7.555560000000001,-4.88889,12.4444,16.3333,0.41577200000000003,2.22128,grass
29,78,9,0.0,0.0,0.666665,0.699206,2.61111,2.3229900000000003,69.7407,59.6667,88.4444,61.1111,-30.2222,56.1111,-25.8889,88.4444,0.32548699999999997,-2.14554,cement
8,79,9,0.0,0.0,1.27778,2.28518,2.11111,0.518519,16.8148,17.3333,21.0,12.1111,1.55556,12.5556,-14.1111,21.0,0.42233699999999996,-1.4531100000000001,brickface
122,91,9,0.0,0.0,2.22222,2.02963,2.16667,1.27778,22.4815,22.0,28.7778,16.6667,-1.44444,18.8889,-17.4444,28.7778,0.420716,-1.6304100000000001,brickface
199,120,9,0.0,0.0,3.5,4.077780000000001,8.33333,53.9556,39.3333,35.4444,47.7778,34.7778,-11.6667,25.3333,-13.6667,47.7778,0.272752,-2.04675,cement
176,100,9,0.0,0.0,1.9444400000000002,0.774075,1.44444,0.6518510000000001,55.3704,50.3333,66.8889,48.8889,-15.1111,34.5556,-19.4444,66.8889,0.268621,-2.00619,cement
48,139,9,0.0,0.0,2.44444,1.68215,1.83333,1.04881,48.2222,42.5556,60.4444,41.6667,-17.0,36.6667,-19.6667,60.4444,0.310818,-2.0442400000000003,cement
21,122,9,0.0,0.0,0.44444399999999995,0.40368699999999996,0.44444399999999995,0.40368699999999996,0.555556,0.0,1.22222,0.44444399999999995,-1.66667,2.0,-0.333333,1.22222,0.555556,-2.44456,foliage
138,203,9,0.0,0.0,1.66667,1.64655,2.27778,1.87873,11.2593,8.77778,8.11111,16.8889,-7.444439999999999,-9.44444,16.8889,16.8889,0.538945,2.01975,grass
35,189,9,0.0,0.0,2.55555,2.87407,4.5,15.3667,31.9259,29.0,38.5556,28.2222,-8.77778,19.8889,-11.1111,38.5556,0.262981,-2.02223,path
144,118,9,0.0,0.0,0.555556,0.385185,0.666667,0.4,6.44444,7.555560000000001,8.11111,3.66667,3.33333,5.0,-8.33333,8.44444,0.56433,-1.1345399999999999,brickface
203,61,9,0.0,0.0,0.166667,0.278887,0.722222,0.443054,7.0,4.44444,12.3333,4.22222,-7.66667,16.0,-8.33333,12.3333,0.6662600000000001,-2.0682,window
106,136,9,0.0,0.0,0.333333,0.177778,0.388889,0.10740699999999999,0.703704,0.11111099999999999,1.8888900000000002,0.11111099999999999,-1.77778,3.55556,-1.77778,1.8888900000000002,0.9629629999999999,-2.0944,foliage
93,231,9,0.0,0.0,2.44444,2.42963,2.66667,3.15556,12.2963,8.77778,11.1111,17.0,-10.5556,-3.55556,14.1111,17.0,0.485216,2.39131,grass
163,210,9,0.0,0.0,1.55556,0.544331,1.5,0.960324,11.8519,9.33333,8.88889,17.3333,-7.555560000000001,-8.88889,16.4444,17.3333,0.48873999999999995,2.04373,grass
173,93,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
212,234,9,0.0,0.0,0.444445,0.11851800000000001,1.05556,0.28518499999999997,7.111110000000001,6.0,4.22222,11.1111,-3.33333,-8.66667,12.0,11.1111,0.621324,1.8382599999999998,grass
88,88,9,0.0,0.0,0.833333,0.477778,2.88889,2.38518,22.1481,21.3333,28.4444,16.6667,-2.44444,18.8889,-16.4444,28.4444,0.413308,-1.65379,brickface
139,187,9,0.0,0.0,2.05556,1.12382,1.83333,1.06979,60.4444,53.6667,74.7778,52.8889,-20.3333,43.0,-22.6667,74.7778,0.292692,-2.05821,path
244,82,9,0.0,0.0,0.611111,1.02017,2.72222,2.53348,15.5185,11.6667,22.4444,12.4444,-11.5556,20.7778,-9.22222,22.4444,0.481601,-2.17063,window
179,101,9,0.0,0.0,0.44444799999999995,0.385187,0.611109,0.329633,134.92600000000002,126.444,147.222,131.111,-25.4444,36.8889,-11.4444,147.222,0.14110699999999998,-2.3287299999999997,sky
52,89,9,0.0,0.0,5.22222,2.72166,0.722223,0.49065299999999995,28.9259,25.2222,36.8889,24.6667,-11.1111,23.8889,-12.7778,36.8889,0.33112800000000003,-2.04846,cement
190,81,9,0.0,0.0,1.22222,0.6518520000000001,1.83333,0.344443,42.9259,39.4444,51.5556,37.7778,-10.4444,25.8889,-15.4444,51.5556,0.267251,-1.97042,cement
179,150,9,0.0,0.0,1.05556,0.196296,1.72222,1.6185200000000002,18.9259,13.4444,20.0,23.3333,-16.4444,3.22222,13.2222,23.3333,0.424422,2.79167,grass
44,79,9,0.0,0.0,0.44444399999999995,0.344265,0.777779,0.403686,107.741,93.8889,126.556,102.77799999999999,-41.5556,56.4444,-14.8889,126.556,0.258079,-2.37797,sky
218,178,9,0.11111099999999999,0.0,0.833333,0.547722,1.11111,0.544331,59.6296,52.4444,75.2222,51.2222,-21.5556,46.7778,-25.2222,75.2222,0.318996,-2.04055,path
169,137,9,0.0,0.0,1.5,0.47777700000000006,8.44444,50.0741,25.3333,18.6667,36.5556,20.7778,-20.0,33.6667,-13.6667,36.5556,0.5025689999999999,-2.21303,window
18,145,9,0.0,0.0,0.388889,0.0185185,0.611111,0.37407399999999996,3.92593,5.55556,4.0,2.22222,4.88889,0.22222199999999998,-5.11111,5.55556,0.600529,-0.57094,brickface
156,49,9,0.0,0.0,1.05555,0.574134,1.22222,0.5443319999999999,38.037,35.6667,44.1111,34.3333,-7.111110000000001,18.2222,-11.1111,44.1111,0.221187,-1.94975,cement
113,128,9,0.0,0.0,0.22222199999999998,0.0740741,0.388889,0.151852,0.740741,0.0,2.22222,0.0,-2.22222,4.44444,-2.22222,2.22222,1.0,-2.0944,foliage
36,207,9,0.0,0.0,2.72222,3.17921,6.44444,2.80211,56.8148,50.4444,70.1111,49.8889,-19.1111,39.8889,-20.7778,70.1111,0.290668,-2.06272,path
91,54,9,0.0,0.0,0.833333,0.408248,0.833335,0.658283,110.0,97.8889,127.111,105.0,-36.3333,51.3333,-15.0,127.111,0.229674,-2.34574,sky
96,193,9,0.0,0.0,1.33333,1.11555,1.83333,1.8469200000000001,62.7037,54.7778,78.7778,54.5556,-23.7778,48.2222,-24.4444,78.7778,0.310288,-2.08494,path
189,68,9,0.0,0.0,1.66667,1.61933,1.11111,1.3444,38.5926,38.3333,42.3333,35.1111,-0.777778,11.2222,-10.4444,42.3333,0.170449,-1.62485,cement
156,123,9,0.0,0.0,0.388889,0.151852,0.388889,0.062963,6.11111,8.0,6.77778,3.55556,5.66667,2.0,-7.66667,8.0,0.555776,-0.761648,brickface
144,169,9,0.0,0.0,1.11111,0.7793640000000001,1.38889,0.742867,17.1111,13.4444,18.0,19.8889,-11.0,2.66667,8.33333,19.8889,0.324965,2.83482,grass
90,189,9,0.0,0.0,0.8888889999999999,0.779363,1.05556,0.827759,12.8889,10.4444,9.44444,18.7778,-7.33333,-10.3333,17.6667,18.7778,0.497095,1.98555,grass
250,172,9,0.0,0.0,0.9444440000000001,0.5074069999999999,1.33333,0.71111,16.0741,12.3333,15.0,20.8889,-11.2222,-3.22222,14.4444,20.8889,0.40983500000000006,2.4177,grass
179,162,9,0.0,0.0,1.9444400000000002,1.30741,14.0556,5.92962,40.2963,34.6667,49.2222,37.0,-16.8889,26.7778,-9.88889,49.2222,0.289652,-2.3412,path
98,135,9,0.0,0.0,0.611111,0.151852,1.05556,0.37407399999999996,5.7037,7.444439999999999,6.44444,3.22222,5.22222,2.22222,-7.444439999999999,7.444439999999999,0.565476,-0.7873760000000001,brickface
92,68,9,0.0,0.0,1.05556,0.151852,0.777779,0.6518520000000001,125.77799999999999,115.667,141.0,120.667,-30.3333,45.6667,-15.3333,141.0,0.17962899999999998,-2.30062,sky
13,15,9,0.11111099999999999,0.0,1.22222,0.886108,1.22222,1.0256,68.96300000000001,59.3333,86.8889,60.6667,-28.8889,53.7778,-24.8889,86.8889,0.316905,-2.14532,cement
173,186,9,0.0,0.11111099999999999,3.22222,2.1152,5.5,3.50713,53.4444,48.2222,65.8889,46.2222,-15.6667,37.3333,-21.6667,65.8889,0.298302,-1.98825,path
4,87,9,0.11111099999999999,0.0,2.77778,3.09629,2.72222,4.37407,17.3333,18.2222,21.0,12.7778,2.66667,11.0,-13.6667,21.1111,0.391731,-1.31837,brickface
120,108,9,0.0,0.0,4.61111,3.4986800000000002,1.66667,1.5634700000000001,58.0741,52.6667,69.5556,52.0,-16.2222,34.4444,-18.2222,69.5556,0.252458,-2.05387,cement
4,189,9,0.0,0.0,2.05556,3.88519,11.7222,114.596,26.4444,23.4444,33.0,22.8889,-9.0,19.6667,-10.6667,33.0,0.271473,-2.101,path
12,154,9,0.0,0.0,3.22222,3.05185,2.33333,3.2,19.7037,14.8889,28.5556,15.6667,-14.4444,26.5556,-12.1111,28.5556,0.47971499999999995,-2.14253,cement
61,197,9,0.0,0.0,1.44444,1.51535,2.61111,1.92546,49.5926,44.2222,61.5556,43.0,-16.1111,35.8889,-19.7778,61.5556,0.302925,-2.0222700000000002,path
229,102,9,0.0,0.0,0.8888889999999999,0.720082,7.944439999999999,5.42593,42.7778,37.0,54.4444,36.8889,-17.3333,35.0,-17.6667,54.4444,0.318271,-2.08858,cement
104,134,9,0.0,0.0,0.5,0.18257400000000001,0.833333,0.278887,1.77778,0.11111099999999999,3.88889,1.33333,-5.0,6.33333,-1.33333,3.88889,0.977778,-2.42251,foliage
75,67,9,0.0,0.0,1.44444,1.0074100000000001,1.83333,1.54445,22.2593,22.5556,27.8889,16.3333,0.8888889999999999,16.8889,-17.7778,27.8889,0.414836,-1.5247700000000002,brickface
108,59,9,0.0,0.0,0.500001,0.166667,1.05556,0.28518499999999997,126.148,116.556,140.444,121.444,-28.7778,42.8889,-14.1111,140.444,0.17009100000000002,-2.30864,sky
70,38,9,0.0,0.0,1.22222,0.27216599999999996,1.0,0.760116,58.0,50.0,74.3333,49.6667,-24.0,49.0,-25.0,74.3333,0.336015,-2.0785,cement
108,111,9,0.0,0.0,0.555555,0.16296300000000002,2.55556,0.385187,3.81481,4.11111,5.55556,1.77778,0.8888889999999999,5.22222,-6.11111,5.55556,0.715608,-1.43724,brickface
4,126,9,0.0,0.0,1.16667,0.744446,0.9444450000000001,0.5962970000000001,57.8148,52.3333,70.4444,50.6667,-16.4444,37.8889,-21.4444,70.4444,0.280738,-2.00603,cement
69,68,9,0.0,0.0,0.833332,0.8628120000000001,0.777777,0.5837289999999999,56.2963,49.2222,71.0,48.6667,-21.2222,44.1111,-22.8889,71.0,0.31602600000000003,-2.06954,cement
48,83,9,0.0,0.0,2.27778,4.01852,2.33333,1.6888900000000002,6.25926,2.22222,11.8889,4.66667,-12.1111,16.8889,-4.77778,11.8889,0.82735,-2.345,foliage
245,110,9,0.0,0.0,4.88889,3.44265,1.77778,1.8094400000000002,34.1111,29.1111,44.4444,28.7778,-15.0,31.0,-16.0,44.4444,0.35354800000000003,-2.06865,cement
37,25,9,0.0,0.0,1.33333,0.730297,0.9999959999999999,0.760117,126.037,114.333,142.222,121.556,-35.1111,48.5556,-13.4444,142.222,0.19609300000000002,-2.36518,sky
94,144,9,0.0,0.0,0.44444399999999995,0.11851800000000001,0.5,0.166667,1.14815,0.0,3.44444,0.0,-3.44444,6.888889999999999,-3.44444,3.44444,1.0,-2.0944,foliage
71,125,9,0.0,0.0,0.666667,0.471405,0.722222,0.490654,16.4074,12.4444,23.6667,13.1111,-11.8889,21.7778,-9.88889,25.3333,0.56104,-1.7934,foliage
24,65,9,0.0,0.0,1.22222,1.7629599999999999,2.33333,2.3555599999999997,20.8148,20.1111,26.7778,15.5556,-2.11111,17.8889,-15.7778,26.7778,0.419418,-1.66585,brickface
183,182,9,0.0,0.0,2.83333,2.09497,3.55556,2.56183,58.963,52.8889,73.3333,50.6667,-18.2222,43.1111,-24.8889,73.3333,0.308825,-1.99205,path
226,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
180,116,9,0.0,0.0,2.94445,1.6113,1.33333,0.816497,33.1852,29.1111,41.6667,28.7778,-12.2222,25.4444,-13.2222,41.6667,0.309461,-2.06811,cement
75,103,9,0.11111099999999999,0.0,1.38889,1.5296299999999998,1.8888900000000002,1.0963,18.963,20.2222,22.7778,13.8889,3.7777800000000004,11.4444,-15.2222,22.7778,0.388385,-1.33413,brickface
160,41,9,0.0,0.0,0.833333,0.809664,0.22222199999999998,0.17213299999999998,0.703704,0.555556,1.22222,0.333333,-0.44444399999999995,1.55556,-1.11111,1.22222,0.537037,-1.84512,window
171,89,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
149,182,9,0.11111099999999999,0.0,3.11111,3.20878,7.0,5.64899,39.8519,37.2222,47.3333,35.0,-7.888889999999999,22.4444,-14.5556,47.3333,0.24779,-1.86828,path
21,232,9,0.0,0.0,2.38889,2.68519,2.27778,2.37407,13.5556,11.3333,12.3333,17.0,-6.66667,-3.66667,10.3333,17.0,0.327918,2.28315,grass
217,208,9,0.0,0.0,2.5,2.16667,2.66667,2.44445,16.0741,12.6667,14.4444,21.1111,-10.2222,-4.88889,15.1111,21.1111,0.40213000000000004,2.31093,grass
172,218,9,0.0,0.0,2.55556,2.42963,1.61111,2.41852,14.9259,11.8889,13.7778,19.1111,-9.11111,-3.44444,12.5556,19.1111,0.386456,2.36215,grass
104,124,9,0.0,0.0,0.611111,0.151852,0.666667,0.311111,6.18518,7.66667,7.33333,3.55556,4.44444,3.44444,-7.888889999999999,7.888889999999999,0.550044,-0.9578399999999999,brickface
253,150,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
122,106,9,0.11111099999999999,0.0,1.61111,0.596296,1.61111,2.72963,23.037,22.0,29.8889,17.2222,-3.11111,20.5556,-17.4444,29.8889,0.423346,-1.6958,brickface
169,136,9,0.0,0.0,0.277778,0.062963,0.833333,0.21111100000000002,2.07407,0.666667,4.88889,0.666667,-4.22222,8.44444,-4.22222,4.88889,0.8775129999999999,-2.0944,window
152,18,9,0.0,0.0,0.777777,0.45542200000000005,0.555557,0.27216399999999996,112.111,97.2222,130.444,108.667,-44.6667,55.0,-10.3333,130.444,0.254668,-2.45498,sky
243,41,9,0.0,0.0,1.0,0.355559,0.277779,0.151852,135.222,128.444,145.889,131.333,-20.3333,32.0,-11.6667,145.889,0.119532,-2.2702299999999997,sky
118,182,9,0.11111099999999999,0.0,1.77778,1.29386,2.5,1.42595,45.0,41.6667,54.3333,39.0,-10.0,28.0,-18.0,54.3333,0.281875,-1.91068,path
68,117,9,0.0,0.0,0.44444399999999995,0.207407,1.61111,2.15185,19.8889,20.6667,24.1111,14.8889,2.33333,12.6667,-15.0,24.1111,0.381277,-1.42009,brickface
90,237,9,0.0,0.0,2.44444,1.3277700000000001,2.72222,2.67845,22.2222,17.5556,19.6667,29.4444,-14.0,-7.66667,21.6667,29.4444,0.413746,2.28029,grass
76,116,9,0.0,0.0,0.833333,0.433334,0.166667,0.07777769999999999,16.8519,13.5556,23.2222,13.7778,-9.88889,19.1111,-9.22222,23.2222,0.420839,-2.12118,window
91,247,9,0.0,0.0,2.66667,1.24722,2.22222,1.42465,12.6296,9.55556,12.4444,15.8889,-9.22222,-0.555556,9.77778,15.8889,0.401833,2.55309,grass
142,99,9,0.0,0.0,0.777778,0.45542200000000005,1.72222,1.34026,51.8889,51.8889,56.0,47.7778,0.0,12.3333,-12.3333,56.0,0.146611,-1.56746,cement
194,178,9,0.0,0.0,1.22222,1.05185,8.0,12.5778,33.6667,29.6667,41.8889,29.4444,-12.0,24.6667,-12.6667,41.8889,0.29696300000000003,-2.10376,path
245,73,9,0.0,0.0,8.22222,6.27399,10.7222,7.6809,46.6667,32.1111,70.1111,37.7778,-43.6667,70.3333,-26.6667,70.1111,0.549032,-2.25125,foliage
35,112,9,0.11111099999999999,0.0,0.8888889999999999,0.296297,0.555556,0.16296300000000002,16.1852,12.1111,23.8889,12.5556,-12.2222,23.1111,-10.8889,23.8889,0.492526,-2.13331,window
112,38,9,0.0,0.0,11.0556,11.0743,1.11111,1.06805,64.6296,58.2222,78.4444,57.2222,-19.2222,41.4444,-22.2222,78.4444,0.27165900000000004,-2.03882,cement
105,110,9,0.0,0.0,0.5,0.122222,1.9444400000000002,2.37407,4.22222,4.33333,6.33333,2.0,0.333333,6.33333,-6.66667,6.33333,0.708333,-1.53976,brickface
76,64,9,0.0,0.0,2.22222,5.4963,2.88889,4.34074,23.6296,21.7778,31.2222,17.8889,-5.55556,22.7778,-17.2222,31.2222,0.42481899999999995,-1.7567099999999998,brickface
117,246,9,0.0,0.0,2.27778,5.618519999999999,2.66667,5.86667,15.4444,12.0,14.3333,20.0,-10.3333,-3.33333,13.6667,20.0,0.395955,2.39569,grass
216,126,9,0.0,0.0,0.555555,0.207407,0.555556,0.0740739,4.92593,6.44444,5.77778,2.55556,4.55556,2.55556,-7.111110000000001,6.555560000000001,0.611111,-0.877707,brickface
86,187,9,0.0,0.0,1.11111,0.720082,1.44444,0.750309,13.7407,11.6667,10.3333,19.2222,-6.22222,-10.2222,16.4444,19.2222,0.463329,1.94146,grass
177,76,9,0.0,0.0,1.38889,1.35674,15.0,11.4814,29.8148,28.6667,33.4444,27.3333,-3.44444,10.8889,-7.444439999999999,33.4444,0.20066199999999998,-1.90362,cement
200,215,9,0.0,0.0,1.55556,0.9583940000000001,4.72222,2.64505,23.037,17.1111,22.5556,29.4444,-17.7778,-1.44444,19.2222,29.4444,0.420767,2.56105,grass
131,86,9,0.0,0.0,1.38889,1.21852,1.66667,2.5777799999999997,24.2963,23.5556,31.3333,18.0,-2.22222,21.1111,-18.8889,31.3333,0.424597,-1.65084,brickface
25,116,9,0.0,0.0,0.9444450000000001,0.151852,4.77778,3.0963,16.1852,17.0,20.0,11.5556,2.44444,11.4444,-13.8889,21.2222,0.447187,-1.1628399999999999,brickface
59,99,9,0.0,0.0,0.777778,0.82963,1.0,0.355556,2.03704,0.11111099999999999,5.55556,0.44444399999999995,-5.77778,10.5556,-4.77778,5.55556,0.9861110000000001,-2.14974,foliage
68,103,9,0.0,0.0,0.666667,0.577778,1.11111,0.9629629999999999,2.14815,0.11111099999999999,5.66667,0.666667,-6.11111,10.5556,-4.44444,5.66667,0.987654,-2.18547,foliage
127,57,9,0.11111099999999999,0.0,0.9444440000000001,0.712326,1.61111,1.1038700000000001,124.259,113.0,140.333,119.444,-33.7778,48.2222,-14.4444,140.333,0.19475399999999998,-2.34116,sky
250,37,9,0.0,0.0,0.611111,0.24073899999999998,1.05555,0.951851,95.9259,80.1111,121.111,86.5556,-47.4444,75.5556,-28.1111,121.111,0.338487,-2.2584400000000002,sky
101,121,9,0.11111099999999999,0.0,0.666667,0.843274,1.5,0.888194,3.40741,1.11111,6.0,3.11111,-6.888889999999999,7.77778,-0.8888889999999999,6.0,0.843518,-2.51916,foliage
85,101,9,0.0,0.0,1.33333,1.2888899999999999,1.27778,1.21852,21.2963,21.2222,26.7778,15.8889,-0.22222199999999998,16.4444,-16.2222,26.7778,0.404792,-1.5586,brickface
162,237,9,0.11111099999999999,0.0,2.27778,1.14342,2.66667,2.56472,13.2222,10.8889,10.0,18.7778,-7.0,-9.66667,16.6667,18.7778,0.472826,1.99038,grass
66,155,9,0.0,0.0,3.7222199999999996,21.7963,7.72222,71.5741,8.259260000000001,5.88889,12.6667,6.22222,-7.111110000000001,13.2222,-6.11111,12.6667,0.300624,-2.14762,window
225,143,9,0.0,0.0,0.444445,0.207407,0.44444399999999995,0.16296300000000002,5.44444,6.77778,6.77778,2.77778,4.0,4.0,-8.0,7.0,0.601852,-1.0482200000000002,brickface
8,162,9,0.11111099999999999,0.0,1.61111,2.06296,0.333333,0.13333299999999998,8.37037,6.66667,12.0,6.44444,-5.11111,10.8889,-5.77778,12.0,0.48480500000000004,-2.04495,cement
208,240,9,0.11111099999999999,0.0,1.05556,0.8629629999999999,2.44444,5.00741,14.1481,10.8889,13.0,18.5556,-9.77778,-3.44444,13.2222,18.5556,0.421621,2.39249,grass
165,96,9,0.0,0.0,2.38889,1.57408,1.72222,1.21852,67.03699999999999,61.0,80.2222,59.8889,-18.1111,39.5556,-21.4444,80.2222,0.25459499999999996,-2.03634,cement
161,154,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
233,97,9,0.0,0.0,0.388889,0.196296,0.555555,0.207407,2.11111,0.11111099999999999,5.55556,0.666667,-6.0,10.3333,-4.33333,5.55556,0.9841270000000001,-2.19138,foliage
210,73,9,0.0,0.0,1.33333,0.966091,1.0,0.816495,42.2593,40.5556,47.3333,38.8889,-5.11111,15.2222,-10.1111,47.3333,0.178226,-1.8934900000000001,cement
116,35,9,0.0,0.0,0.833333,0.7817350000000001,0.8888879999999999,0.544333,125.185,113.77799999999999,141.333,120.444,-34.2222,48.4444,-14.2222,141.333,0.194853,-2.3466400000000003,sky
