theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,class
-1.423809,0.972124,-0.22869099999999998,-0.824709,-1.2968520000000001,0.389888,0.6258779999999999,-0.6847260000000001,N
-1.091318,0.556092,-0.959492,-0.602068,1.305022,0.7670130000000001,0.21907,1.1046049999999998,N
-0.491514,-0.929784,-1.1420549999999998,-0.10756500000000001,0.677909,1.347241,1.335892,0.239616,P
1.187808,0.14106300000000002,1.008,1.559456,-0.983102,-0.35939,-1.463301,0.44938500000000003,P
-0.38105700000000003,0.283594,1.310136,-1.137937,1.0130780000000001,0.36439699999999997,-0.980405,-0.682733,N
1.556218,0.056436,0.184057,1.010514,-1.084263,-1.337697,1.329879,-0.149327,P
-0.498109,-0.606773,0.5562199999999999,1.082403,0.22032100000000002,-1.27296,0.07234199999999999,-1.3070030000000001,P
-0.708717,0.156843,-0.015256,0.721708,-0.037453,-0.465925,-0.046695,-0.889285,N
1.152743,0.10427,-1.028409,-0.572248,0.733765,1.0918219999999998,1.308908,-1.025409,P
1.4872610000000002,0.237604,-0.206434,-0.148137,-0.9892049999999999,1.06421,1.281097,-1.4152930000000001,N
0.267741,-0.311339,-0.762663,-1.450819,0.277658,-0.917251,1.00535,0.963255,N
-1.283623,-0.979784,1.1457979999999999,-0.205076,-1.357111,-0.820434,-1.503211,-1.094278,P
-0.5058699999999999,-0.388126,-0.558554,-1.078007,-1.543607,0.552003,0.17874500000000001,0.7470979999999999,P
-1.115741,0.515877,-0.35936399999999996,-0.18595899999999999,-1.467193,-1.570254,-0.671392,1.1976200000000001,N
-0.200543,-1.099742,1.485686,-1.163429,1.277015,0.583133,0.5339550000000001,1.137729,P
1.316791,0.405503,-1.172033,-1.25501,0.823399,1.4531209999999999,1.445674,0.984985,P
-0.68316,0.024576,-0.373078,-1.4939,-0.915326,-0.8680180000000001,1.255499,1.3939469999999998,P
-1.221362,-0.6103390000000001,-0.39474899999999996,-0.466447,-1.570076,-0.405758,0.006093,-0.850002,P
-0.056296000000000006,0.826573,-0.41498999999999997,-0.7654989999999999,-1.4368670000000001,-0.979807,-0.112256,-0.11953499999999999,P
-1.343699,0.28586,-0.599287,1.192668,-1.14802,-0.8043100000000001,0.175253,-0.188132,N
-1.060557,-1.154849,-1.338761,-1.408311,1.130959,-0.6092810000000001,0.055314999999999996,1.541887,N
-1.274309,0.8563729999999999,0.454035,-1.092158,-1.070237,-1.470032,-0.925493,0.36557199999999995,P
0.7922819999999999,-0.6824819999999999,0.347723,-0.33271300000000004,0.815863,-0.8726219999999999,-1.358824,0.488191,P
-0.085964,-0.456837,1.456525,0.477494,-0.74829,1.2582309999999999,0.514135,0.212148,P
-0.134402,0.999179,-1.4086530000000002,-1.204106,0.394743,0.871238,0.5082810000000001,-0.547829,N
-1.00179,-1.110085,0.163569,1.242278,1.228202,-0.703865,-0.315071,-1.4056600000000001,N
1.1808100000000001,-0.740821,0.658079,-1.388105,-1.537695,-0.853036,-0.376343,1.232954,P
0.46447200000000005,1.5644280000000002,0.872268,0.358729,1.5540559999999999,0.607631,-1.228085,1.246092,N
-0.597047,-0.035355000000000004,-1.426923,0.296973,0.110523,-1.11611,-0.8448120000000001,-1.2748110000000001,N
0.345184,-1.276671,-0.29088800000000004,0.134235,-0.81375,1.244112,0.6739539999999999,0.694297,P
-0.584383,-1.179665,1.557574,-0.378923,0.971039,1.171627,1.386387,-0.722713,P
1.476963,0.954208,0.49815299999999996,-0.92668,0.697633,1.4124889999999999,0.17238599999999998,-1.458026,P
1.246613,-1.348819,0.334239,0.72568,-1.3736899999999999,0.976342,-1.4233280000000001,0.107359,P
1.258756,-0.756599,-1.153303,-1.340865,-0.8843979999999999,0.662813,0.8299270000000001,-1.206472,N
-1.3220530000000001,0.591962,-0.8392799999999999,-0.759612,0.16478199999999998,-0.461693,-0.655914,-0.214837,N
-1.452672,0.186678,-0.13534000000000002,0.512756,0.31551599999999996,-0.823023,0.9872719999999999,1.476045,N
-0.27933800000000003,0.734783,-1.1883190000000001,0.541772,-1.451691,0.007093,1.20242,0.9742430000000001,P
0.04848,-1.131492,-0.44549300000000003,-0.8755950000000001,-1.041439,0.400725,1.2977670000000001,-1.46739,N
1.412531,-0.845324,-0.8392290000000001,0.9563379999999999,1.1279540000000001,-0.210646,-1.04421,-1.058525,N
-1.407922,-1.221698,-0.90984,-1.141513,0.13004000000000002,1.076283,-1.304167,-1.1448180000000001,N
0.48033100000000006,-0.236855,-0.605677,-1.047356,0.009978,0.693114,-0.16598,0.808376,N
-0.35422,0.046512,1.4590239999999999,-1.450474,-1.2747469999999999,-0.8620040000000001,-0.536958,1.44664,P
0.759959,1.084515,0.802766,0.271301,0.689578,-0.294565,0.9824729999999999,0.843141,N
-0.262598,-1.360541,-0.462488,1.0246,-1.0413729999999999,-0.786867,0.565958,1.4917639999999999,N
0.199107,-1.166299,-0.09527000000000001,-1.07471,-0.8467129999999999,-0.570958,0.878592,0.9878950000000001,P
1.266782,1.204415,-0.9005049999999999,0.531044,-0.477491,1.536967,0.487072,1.340749,P
0.531574,-0.361675,0.564974,1.0840940000000001,-1.032405,0.707963,1.24978,0.638465,P
0.5268510000000001,0.029352999999999997,0.957263,-0.45120200000000005,1.525688,0.106579,1.274812,1.085338,P
-1.1071870000000001,0.380318,-0.763871,0.007093,0.49587299999999995,-1.487847,1.244713,0.645584,N
-1.430979,-0.36706300000000003,-0.305662,-0.208619,0.763744,-1.0951879999999998,-0.04351,-0.17715899999999998,N
-0.110883,0.8383780000000001,0.333771,-0.8901020000000001,-0.814812,1.084856,0.42356800000000006,1.055764,P
-1.404731,-0.959111,0.570314,0.522332,0.97651,-1.218698,0.549934,0.587388,N
1.478269,-0.107972,1.338899,-1.489983,0.281192,0.827908,-0.02181,-0.11688,P
1.2921639999999999,1.296797,0.516651,-0.174433,-0.296086,-1.017169,-0.271625,-1.202956,N
-0.9150799999999999,1.360176,0.521396,-0.21960100000000002,0.467555,0.982389,-1.559975,0.578756,N
-0.595548,-0.8432729999999999,-1.217434,-0.511179,1.5619299999999998,-0.915716,0.589454,1.2120950000000001,N
0.704374,0.01796,1.121616,1.319911,-1.007887,1.425183,0.49199799999999994,-0.618016,P
1.2105110000000001,1.292597,-0.437709,1.292381,1.447271,1.188765,-0.826665,-0.903442,N
-0.589066,-0.9943770000000001,1.021773,-1.1625299999999998,-0.141903,-0.126797,0.379035,-0.482231,N
1.402506,1.032351,-0.673095,0.35172,-0.9255549999999999,-0.8679020000000001,1.32348,-1.490163,P
0.409005,-0.390005,-1.077525,-0.7352390000000001,1.048804,-0.9023200000000001,1.146518,1.2764520000000001,N
-1.352876,-0.9915950000000001,1.081045,-0.468663,-0.194363,0.17264000000000002,-0.766332,-1.017989,N
0.10385599999999999,0.658647,1.1317840000000001,0.568042,0.031704,-0.277543,1.145046,-0.867927,P
0.41216,0.574997,1.029722,-0.005932,-0.744406,1.569413,-1.449444,0.66652,P
1.457115,-1.20505,-0.153658,-0.6974130000000001,-0.758948,-0.685718,-1.2981790000000002,0.001152,P
-0.821092,-1.5562340000000001,-0.146373,-0.515787,-0.64966,-0.993049,1.301834,0.12726300000000001,N
-0.380468,-1.4853049999999999,-0.7035,-0.502915,0.3043,-0.486868,0.37699499999999997,0.409879,N
-1.315102,-1.4920209999999998,-0.9931450000000001,-0.392897,-1.570129,-0.182254,-0.5105350000000001,0.091771,N
0.079355,1.4178030000000001,-1.349146,0.975974,1.525584,1.093927,0.566562,-1.367992,P
0.810044,-0.49144899999999997,-1.465222,-0.159098,1.240782,1.299778,-0.021113,-1.326763,P
-0.796643,-0.167274,-0.359596,1.214801,0.777556,0.08418099999999999,-0.09059199999999999,-1.1258629999999998,P
0.7157560000000001,0.08882999999999999,0.072775,-0.515883,0.719407,-0.9678829999999999,1.395106,0.38532,N
-0.859555,1.357407,-0.339982,-0.20828200000000002,0.636999,0.470728,-0.03323,0.873734,N
-0.49787700000000007,1.205462,0.614955,0.41768299999999997,0.855507,-1.244357,0.584755,0.225793,N
1.567954,0.648931,-0.761522,1.159333,1.139851,0.627864,-0.675607,0.5380729999999999,N
0.613996,1.485525,-0.8915350000000001,1.401457,0.169046,1.155032,0.549506,0.815188,P
0.794365,1.229184,-0.008528,1.412359,-1.245093,0.8984629999999999,-0.203761,1.240432,P
-1.401429,-1.0261879999999999,-0.51558,0.10691700000000001,0.191125,0.659085,-0.201935,-1.398464,N
1.2911219999999999,1.182839,1.328255,0.27281700000000003,1.398559,-0.273611,0.627265,-0.366937,P
0.174041,0.8295540000000001,-0.5137229999999999,-1.364284,1.0096,-0.725009,-1.182769,-0.32155300000000003,P
1.379459,1.298978,0.441226,-1.477583,-0.094048,0.32586,0.544926,1.28125,P
0.60697,-1.389893,0.699347,-0.29572800000000005,1.013548,-1.405416,1.187783,-0.176085,N
-1.409732,-0.38443099999999997,0.8752709999999999,0.469444,-0.238621,-0.382193,-0.668267,-0.208184,N
-0.900071,0.332176,0.450316,-0.412311,0.18523199999999998,-0.750897,0.19852899999999998,-1.505009,N
0.004941,-0.893251,-1.1679629999999999,-0.713188,-0.9461700000000001,1.053956,-0.261477,0.734402,N
0.809299,1.569716,1.4494559999999999,-0.9923219999999999,1.569742,0.9311219999999999,-0.10474100000000001,0.937536,P
1.153376,0.9079280000000001,-1.214426,0.493746,1.469479,1.020083,-1.275983,1.401908,N
0.6276079999999999,0.895035,0.991835,-0.49413,-1.1947459999999999,1.5159200000000002,-0.1757,0.38666999999999996,P
0.626513,-0.42768999999999996,-0.984023,-1.0084389999999999,-1.0111620000000001,-0.397561,0.057513999999999996,-0.785899,P
-0.007349,-1.126892,-0.763975,0.185612,-1.0896649999999999,-0.598483,0.743224,1.197804,N
-1.39781,-0.634389,-1.1224040000000002,-0.069758,-1.502246,-0.981217,-0.7375510000000001,0.5624939999999999,N
1.152615,1.307332,-0.8279620000000001,-0.326988,0.5558960000000001,0.9697020000000001,0.8902620000000001,-1.0140639999999999,P
-0.016415,0.389488,0.469699,-0.8022640000000001,0.897769,0.44563100000000005,-0.326164,-1.189941,N
0.948867,-0.120879,0.07288,1.457202,-1.0142129999999998,-1.533606,1.258994,-1.053167,P
0.09454800000000001,0.736594,1.1693149999999999,0.037941,0.6797810000000001,1.11578,-0.5979899999999999,0.4084,P
-0.435133,0.465056,0.8642850000000001,-0.9010309999999999,0.30449699999999996,-1.429214,1.486404,-1.563933,P
-0.892179,-0.094126,-1.1275700000000002,-1.307721,0.40243,-1.305854,0.526787,-1.435449,N
-0.211071,1.02835,1.414751,1.4566700000000001,-1.2760850000000001,-0.425121,1.431333,-0.32298499999999997,P
-0.05745499999999999,1.304266,0.435493,-1.172004,-0.881301,1.337525,0.343078,0.824376,N
1.447409,1.3350899999999999,-1.3217969999999999,-0.273217,-1.438588,-0.589988,-0.583118,1.347322,N
-1.317334,-0.789165,0.9101520000000001,1.534186,0.014339,-0.302863,-0.233094,1.07066,N
0.42548800000000003,0.7690640000000001,1.369026,1.207568,0.093209,-0.182083,-0.321832,-1.555768,P
-0.84891,0.296929,0.8212780000000001,-0.944398,0.57271,-1.0715270000000001,-1.439007,-1.1707969999999999,P
0.368602,0.014588,-1.418656,1.1344969999999999,1.504701,0.7081609999999999,1.0022790000000001,-0.8382799999999999,P
-1.274476,0.8989969999999999,-1.17588,-0.460146,0.728422,-0.119773,0.168226,0.459541,N
-0.23683400000000002,0.923034,1.493067,-0.80353,0.278273,-1.078451,0.09793099999999999,-0.450568,N
-0.87731,-0.047245999999999996,-1.4841229999999999,0.77279,-1.417456,-1.275268,0.440803,0.370152,N
0.06086799999999999,0.5337,-0.054865,-0.840907,1.1927510000000001,-0.775048,-1.098651,-0.5666760000000001,N
-0.903552,-1.427589,-0.169732,-1.535932,-0.557636,-0.673071,-0.090987,-0.692619,P
-0.486324,0.844843,1.206346,-0.969527,0.030669,-0.886871,0.226714,-0.976616,N
-1.50647,-0.806584,-0.137466,-0.54004,-1.183233,-1.2232020000000001,0.083353,0.45202299999999995,N
1.2481280000000001,0.706079,0.017759999999999998,-1.418716,0.207977,-0.714046,0.6059260000000001,-1.2353610000000002,N
-0.051549,1.418718,-0.560654,-0.372823,1.252425,1.43381,0.823996,0.013715999999999999,P
0.7757930000000001,0.17028,-0.705062,0.472811,0.861793,1.270076,0.282458,-0.9248,P
0.705529,0.764614,0.207947,-0.825658,1.5285309999999999,-0.351602,0.009939,0.063371,N
-1.294845,0.716046,0.21452,-0.053697,-1.0072,1.379837,1.319279,-0.153365,P
-0.5446409999999999,-0.8775360000000001,-0.515512,0.8322350000000001,-1.483269,-0.63661,1.514928,-1.1856879999999999,P
1.160679,-0.495699,-0.8511340000000001,-1.331675,-1.5706639999999998,0.042795,-1.180631,-1.097149,P
-0.226503,-0.5333680000000001,0.970223,0.43572299999999997,-0.601346,-0.818562,0.6950649999999999,1.143428,P
-0.759778,0.43017299999999997,-0.27510999999999997,1.285985,-1.157352,0.8502200000000001,1.0888309999999999,-0.247619,P
-1.513149,-1.000433,0.923732,-0.7185060000000001,-0.778141,-0.446514,-0.083201,0.38308600000000004,N
0.21491100000000002,0.219496,-0.672702,-0.588817,-1.228856,-1.247006,0.19105999999999998,1.427907,N
0.376967,0.789633,-0.00731,-0.529112,-0.46428500000000006,-0.353333,-0.33366399999999996,-0.442446,N
0.754455,-0.424237,-0.8596959999999999,-0.030496,0.159156,-0.816246,1.57046,-0.7833359999999999,N
0.39525,1.23159,-1.553083,-1.402319,0.716915,-0.536977,1.249003,-0.036748,N
-0.482729,1.128392,0.742567,-0.304502,-1.267064,0.5019779999999999,-1.229754,-1.4841010000000001,P
-0.378896,0.85024,0.918839,0.721062,0.25191199999999997,-1.546429,0.677126,0.992632,N
-1.053332,1.440021,0.549809,1.459119,-0.1458,0.14461,1.360657,1.170922,P
-0.295919,0.37247800000000003,0.48753199999999997,0.068365,-1.325353,-0.360745,0.281787,0.422155,P
0.22057399999999996,-1.435927,0.9293540000000001,0.6014390000000001,-0.64542,-1.376139,-0.128372,0.752333,P
1.218032,0.660719,-0.082436,0.657292,-0.368085,-0.482022,-0.363629,-0.035829,N
-1.125799,1.249261,-1.4304540000000001,-1.14654,0.697667,0.473438,0.031648,-1.2636530000000001,N
0.846066,0.469181,1.438417,0.9895139999999999,0.223536,1.5265309999999999,-0.168191,-0.82629,P
-0.69826,-1.288891,-0.100747,0.126152,0.9866739999999999,-0.954034,0.014625,0.867099,N
1.391993,-0.10758800000000002,0.028346,-0.620049,-0.334512,-0.08685,-0.708554,-1.544072,P
0.422196,0.5465260000000001,0.985323,-1.022606,-0.549934,-1.332291,1.524314,-0.561499,P
-0.129417,-0.999653,0.198746,0.167233,-1.108881,1.420894,1.020908,-0.301165,P
-0.489878,-0.127141,-0.437512,1.436996,1.499934,-1.520285,0.542814,0.956675,N
-0.483001,-1.44469,-1.035524,1.4105809999999999,-0.8513959999999999,-1.1881059999999999,-1.4189450000000001,-1.515736,N
1.367258,-0.43711000000000005,1.5069299999999999,-0.168489,0.699587,-0.856559,0.544008,-1.300861,P
0.8929219999999999,0.096042,-0.36343600000000004,-1.4898040000000001,0.76851,-1.154758,1.385289,0.086878,N
-0.263377,-1.423038,0.336414,-0.8034720000000001,1.092867,-1.0717709999999998,1.0505520000000002,-0.376033,N
0.507992,0.604246,-1.319772,0.111999,-0.771523,-0.008034999999999999,-0.743711,0.013136000000000002,P
-0.09837,-0.706234,0.276673,1.251846,-0.14431,-1.2389709999999998,0.16375699999999999,-1.360636,P
-0.881358,-0.13453299999999999,-1.027874,0.393029,1.369951,-0.7872180000000001,-1.193883,0.6129479999999999,N
-0.353612,0.063111,0.6314420000000001,0.19681400000000002,0.527173,-1.169842,0.595481,-1.546617,P
0.33866599999999997,-1.030558,-0.384128,0.580354,0.136959,-0.33822199999999997,-1.33562,1.043999,N
-1.110409,-0.47343599999999997,1.358044,-0.767063,0.553334,-0.106994,-0.21119899999999997,-0.774853,N
-0.097415,1.025348,-0.586446,-0.06328099999999999,-1.401981,-0.568194,-0.21779899999999996,1.0048059999999999,N
0.16272,1.499818,0.128532,-0.262315,-0.189605,1.298951,-1.1995200000000001,-0.769196,N
-0.37562,-0.22135500000000002,0.165983,0.666586,0.815367,-0.716901,-0.6071880000000001,0.809921,N
1.446519,-1.242025,0.5973689999999999,-0.036354000000000004,-0.083021,-0.826133,-0.278165,-0.5705859999999999,N
0.703709,0.400607,0.26103200000000004,-0.16281500000000002,-1.062123,0.649857,-0.771995,1.23314,P
-1.015041,-0.350538,1.260492,0.262782,0.242013,-0.545794,-0.481753,-0.445219,N
0.653675,1.284129,-1.259059,1.510809,-1.147968,0.783788,-0.022164,0.786291,P
-0.607524,-1.166938,1.292979,0.339306,0.582149,-1.189837,0.575525,-0.107741,P
-0.11768599999999999,-1.541146,0.46346899999999996,-1.0358100000000001,0.306713,-1.315122,1.501991,-0.470332,N
0.519274,1.384441,-0.320523,-0.936256,-0.09337999999999999,-1.4261059999999999,1.071232,-0.066841,N
-1.37085,-0.9226719999999999,0.134917,-1.158685,0.6211899999999999,1.325923,-0.27157600000000004,-0.616658,N
1.238275,0.5410010000000001,-0.814898,0.047918,-0.584222,1.53336,-0.870983,-1.374544,P
0.265913,-1.077326,-1.397285,-0.8437319999999999,-0.006808,-1.025698,0.42616899999999996,-0.083164,N
-1.069366,0.8902690000000001,0.5899439999999999,-1.362855,-1.063975,0.8338690000000001,0.500057,-0.621256,N
0.106155,1.488853,-1.0346629999999999,0.15482200000000002,1.348398,-0.9513459999999999,1.354551,0.868081,N
-0.78058,0.201004,0.30691199999999996,0.984348,-0.22477600000000003,0.678654,-1.213741,1.146387,N
-0.666933,-1.513707,-0.000153,-1.166008,0.115692,-1.200551,-0.9180379999999999,-1.2590290000000002,P
0.9821559999999999,-1.163073,-1.334393,-1.265965,0.859311,1.528602,0.528332,-0.611714,P
-0.38469200000000003,-0.94196,0.754282,-0.6300600000000001,1.5509700000000002,1.127802,-1.266355,-1.05711,P
-0.506262,0.355323,1.495949,-0.703372,-1.12945,-0.6683279999999999,-1.149656,1.541032,P
0.856708,0.692751,-0.20826999999999998,-0.477371,-0.824679,0.536866,-1.430856,0.279723,P
-1.185753,0.257708,0.504726,1.5609950000000001,1.2898049999999999,-0.680529,0.721534,-0.9114680000000001,P
0.40574299999999996,1.4481680000000001,-1.282011,-1.04308,0.32369699999999996,-0.420338,0.205279,-1.182521,N
-1.4432459999999998,-0.916642,-1.1157860000000002,1.1519780000000002,-0.8892690000000001,-0.150954,1.450698,0.800914,P
1.512052,1.508489,0.016206,-0.501387,1.4792969999999999,-1.517197,-0.719008,-0.9039149999999999,P
-0.524049,0.7668119999999999,-0.185694,0.044277,-0.776233,0.958767,-1.264319,-0.233616,P
-0.787953,-0.671276,1.161151,-1.309544,1.523893,1.477039,0.9870680000000001,-1.154976,P
-1.3289309999999999,1.1954870000000002,-1.2849540000000002,-1.2055639999999999,-0.218977,0.163771,0.25421,0.46023400000000003,N
0.740296,-1.31835,-0.467656,0.742496,0.247836,-1.516169,-0.153564,0.885393,N
0.214981,-0.424505,0.46021999999999996,1.567857,-0.32116,1.025379,-0.168963,-1.242438,P
0.611514,-1.20468,0.561268,0.760413,-1.467913,1.015874,1.4481190000000002,0.009387000000000001,P
-0.41422299999999995,-0.234395,-0.397984,-0.032148,-0.575666,-0.082359,-1.2141979999999999,0.11060299999999999,N
0.909415,0.8557379999999999,0.475131,-1.080331,0.93127,-1.329682,-0.320941,0.97129,P
0.50869,-0.169746,0.625959,-0.761514,-0.007370999999999999,0.348494,1.1629200000000002,0.109226,P
0.318929,-0.507908,-0.553072,-0.808131,0.6926439999999999,0.301581,-0.396376,0.566245,N
1.254082,1.017854,1.388867,0.318845,0.29027,-0.78089,-0.512382,0.936608,P
0.079121,0.19271300000000002,0.260546,0.260641,0.101079,0.530251,1.0304229999999999,-0.542205,P
-0.499225,-1.17767,-0.369399,1.112802,-1.105581,-1.14949,0.8110390000000001,1.3839270000000001,N
-1.042092,1.26965,-0.659808,0.10142899999999999,-0.121552,-1.240146,-1.080013,-0.293605,N
-1.1388770000000001,0.321983,1.2942719999999999,-1.520332,-0.014662,-1.079045,0.051866999999999996,-0.08492000000000001,P
-0.018843000000000002,1.3772280000000001,-0.100686,0.478312,-0.231902,-0.172401,-0.307101,-1.240669,N
0.33057800000000004,0.171882,1.088857,-0.008265,-0.45970900000000003,0.385775,0.698922,-1.184685,P
-1.1875200000000001,0.5067619999999999,0.48761499999999997,-0.05848,1.105478,1.394102,0.2574,-0.594383,P
-0.706681,-0.444459,0.516992,1.1503809999999999,-1.431966,0.9813940000000001,1.221617,-0.943293,P
-0.20505500000000002,-0.950576,-0.623934,1.348152,-0.070994,0.761666,-0.610053,0.8380549999999999,N
0.701025,-0.6941229999999999,0.962929,0.12494100000000001,0.15971,0.9509340000000001,-0.810906,-0.106002,P
-1.114369,0.01378,-1.544766,1.346185,0.07169099999999999,0.8460790000000001,-1.1875850000000001,-1.4333690000000001,N
-1.072506,-0.085021,-1.490989,0.707371,-0.347848,-1.238078,-1.543049,1.527475,N
-0.13886800000000002,0.162708,-0.21622600000000003,0.816894,-1.416458,0.281563,-1.274793,-0.939925,P
0.9085989999999999,-0.884024,0.612686,-0.282817,-0.020040000000000002,-1.326018,-1.344277,-0.195655,P
-1.182,-0.6557270000000001,-1.037028,0.026261000000000003,1.5273809999999999,-1.570225,-0.13461700000000001,-0.010181,N
0.45223800000000003,-0.662713,-1.260035,-0.168014,0.026489,-1.409126,1.4938280000000002,-0.924801,N
1.263036,0.029307999999999997,0.43608500000000006,0.379792,1.437151,1.153277,-0.027058,0.009245,P
-1.075175,1.4475129999999998,-1.362662,-0.950349,0.810918,-1.462352,0.383013,-0.540592,N
-1.2217,-1.2818040000000002,-0.397345,-1.2381520000000001,-0.081768,-1.502826,-1.142018,-0.834467,P
1.3087959999999998,-1.3703290000000001,-1.1118629999999998,0.382498,-1.029016,1.356026,-0.661886,1.2920260000000001,N
-0.704649,-0.15177000000000002,1.104852,-0.9087850000000001,0.8387690000000001,-1.322956,-1.169178,1.213441,P
1.15224,-0.8207979999999999,1.392503,-0.566682,0.932272,-0.310913,0.534446,0.683504,P
-1.492573,-0.883603,-0.9985229999999999,-0.9968819999999999,1.224273,1.041625,1.4827860000000002,0.9098959999999999,N
1.18242,0.014246,0.5462359999999999,0.243666,-0.566492,-0.811647,-0.000217,0.9828610000000001,P
-0.21242800000000003,0.46407600000000004,-0.20507399999999998,0.005926,1.220599,-0.32772399999999996,1.485572,0.210506,N
-1.482558,-0.21246900000000002,1.3336729999999999,1.202841,-0.046569,-0.281829,1.3862889999999999,1.549987,P
-1.527339,1.2388,0.119619,-1.394477,-0.473703,-0.7353729999999999,-1.260718,-1.313968,P
-0.89195,0.696048,-0.788058,-1.033096,-0.749391,0.775103,0.9881559999999999,-0.380177,N
-0.34796,-0.910582,-1.050682,0.203273,-0.637983,1.569433,1.3985290000000001,0.6580739999999999,N
-0.39779499999999995,-0.514337,-1.13699,1.429402,0.588996,0.051601,-1.51437,-0.9037219999999999,N
1.010315,-0.734481,-1.445755,0.8874790000000001,-0.069478,-0.45927299999999993,-1.202674,1.33816,N
0.354769,-0.420429,1.097068,1.276504,0.878077,-1.255682,1.209077,0.48765,P
0.291582,0.9512649999999999,-0.286691,-0.255265,-0.691756,-1.154919,0.289921,1.128416,N
-1.302447,0.28975100000000004,0.25342800000000004,-0.157555,0.9487329999999999,1.028765,1.311331,1.5364870000000002,P
0.812996,0.532308,0.272998,-1.344128,0.167266,0.786706,-1.070929,-0.383666,N
0.141973,0.9917790000000001,-1.3054729999999999,0.3383,0.956102,-1.039236,-1.110646,-1.489738,N
1.2947790000000001,0.361788,0.378902,1.34839,-1.24996,-1.451915,-1.520397,-0.030182,N
1.41969,-0.552906,0.877743,0.539971,1.427642,-0.020725,0.23795500000000003,-0.434047,P
-0.464884,1.0125030000000002,1.5262200000000001,-1.264159,1.248559,-1.387606,-0.231238,1.275733,P
-1.295197,-1.306001,0.218259,-1.39696,0.546736,1.363653,-0.529101,-1.0746129999999998,N
0.063296,-0.9975200000000001,-0.526903,1.38773,0.031924,-1.282181,-1.0314450000000002,-1.381831,N
-0.096647,-0.619639,0.492246,-1.048608,-0.029408999999999998,-0.7380939999999999,-1.0711950000000001,-1.107653,P
-1.3521450000000002,0.014933000000000002,0.747059,0.417562,-0.455135,-0.963878,-0.118269,0.398407,N
0.278467,0.40991400000000006,0.881073,1.072511,0.248198,0.5913689999999999,1.487943,-1.362667,P
1.41838,-0.985949,-1.0288030000000001,0.12742699999999998,1.339958,-0.22783899999999999,1.5649469999999999,-0.141788,N
-0.859447,0.01955,1.355081,1.223675,0.9368340000000001,0.095339,0.28681999999999996,1.048217,P
0.9584090000000001,0.417775,0.478487,0.159416,0.8645729999999999,-1.064201,-1.150857,0.010993000000000001,P
-1.392077,-0.9005280000000001,0.10738900000000001,0.089136,-1.137477,-0.324316,-0.815629,1.009667,N
1.0248469999999998,-0.554462,-1.1110790000000001,1.036586,-1.473008,-1.248672,-0.35231399999999996,1.435756,N
0.666866,-1.199065,-0.40377199999999996,-1.384012,0.9239809999999999,-0.338102,0.298987,1.529172,N
-1.355285,1.1262370000000002,-1.557777,-0.099411,-0.125346,-1.497876,-1.489942,-0.116326,N
0.068401,1.3716959999999998,0.26543,0.031442000000000005,0.488386,0.082676,-0.45296000000000003,0.14983,N
-1.471396,0.8705149999999999,1.04292,1.2323549999999999,-1.4408590000000001,1.3565969999999998,0.916013,-1.431214,P
0.33867800000000003,1.508183,0.643538,0.963675,-0.930199,0.335019,1.152665,-1.498358,P
-1.333017,-0.40177399999999996,0.113075,1.487443,0.716471,0.5855670000000001,-0.658237,-0.583159,N
-0.615161,-0.693621,1.0300850000000001,-1.129483,0.713007,1.0843530000000001,0.432039,-1.4860520000000002,P
1.109002,0.721005,-1.537718,-1.4258879999999998,-0.390642,-1.499795,0.858866,0.692403,N
-1.166693,0.203729,-0.045566,0.180674,-0.173443,-0.811117,-0.707099,1.436433,P
-1.1097059999999999,0.716733,-0.750496,0.29186599999999996,0.639871,-0.53764,-1.449159,-1.034455,N
1.109925,1.041864,0.202622,-0.252838,-1.033733,-1.1269129999999998,-0.680337,-0.249744,P
-1.421414,1.184559,0.13383299999999998,0.049855000000000003,1.091401,-0.156467,-0.265005,-1.410239,N
-1.126104,0.387871,-1.0933329999999999,-0.604685,0.467757,1.239039,1.5270629999999998,-0.273948,P
-0.669499,-0.140514,-0.939634,-0.051686,-0.10548699999999998,1.552561,0.966983,1.317504,P
-1.445978,-1.1376600000000001,0.35518099999999997,-0.360892,-1.367349,0.447585,1.4468729999999999,-0.8248489999999999,N
-1.200652,0.780192,1.500581,0.886518,-1.187371,0.31981,1.038475,-1.061408,P
-0.8949030000000001,-0.45241899999999996,0.17214400000000002,-1.438617,1.5097049999999999,0.558754,1.234434,1.1836360000000001,N
-1.30105,-1.558686,-1.409928,0.423671,-0.510279,-1.195429,0.434975,0.433532,N
-1.060173,-0.5035189999999999,-1.135901,0.081419,1.015443,-0.487497,-1.503982,-0.833673,N
0.37630399999999997,0.986894,-0.351633,0.293694,0.913518,1.403749,-1.349659,-0.727264,N
-0.073072,-1.109367,0.47708900000000004,-0.040385000000000004,0.586735,-1.160197,0.07321699999999999,1.4732610000000002,P
0.177464,0.56522,-0.354691,1.354865,-0.149089,-1.5623129999999998,0.8547819999999999,-0.725755,N
-0.393339,0.46894300000000005,0.816398,0.074562,1.396751,1.361866,0.8490559999999999,-1.136147,P
1.023259,-1.522102,-1.190513,0.675483,1.456917,-0.341582,0.9934459999999999,-1.064719,N
0.86335,1.362023,0.49925699999999995,-0.360338,-1.027132,-1.413516,1.310408,-1.5316809999999998,P
