Player,Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position,class
JIM_MORRISON,12,1089,3375,371,876,170,16,112,435,213,521,0.26,0.308,0.419,0.9490000000000001,Third_base,0
CUPID_CHILDS,13,1456,5618,1214,1720,205,100,20,654,991,117,0.306,0.41600000000000004,0.389,0.93,Second_base,0
GERMANY_SCHAEFER,15,1150,3784,497,972,117,48,9,308,333,28,0.257,0.319,0.32,0.9540000000000001,Second_base,0
JODY_DAVIS,10,1082,3585,364,877,164,11,127,490,333,712,0.245,0.31,0.40299999999999997,0.987,Catcher,0
JIM_PAGLIARONI,11,849,2465,269,622,98,7,90,326,330,494,0.252,0.34600000000000003,0.40700000000000003,0.991,Catcher,0
JIM_SPENCER,15,1553,4908,541,1227,179,27,146,599,407,582,0.25,0.31,0.387,0.995,First_base,0
EDDIE_YOST,18,2109,7346,1215,1863,337,56,139,683,1614,920,0.254,0.395,0.371,0.9570000000000001,Third_base,0
BILLY_ROGELL,14,1482,5149,755,1375,256,75,42,609,649,416,0.267,0.35100000000000003,0.37,0.956,Shortstop,0
RON_NORTHEY,12,1084,3172,385,874,172,28,108,513,361,297,0.276,0.35200000000000004,0.45,0.972,Outfield,0
KEN_BOSWELL,11,930,2517,266,625,91,19,31,244,240,239,0.248,0.316,0.337,0.9790000000000001,Second_base,0
DOC_LAVAN,12,1163,3891,338,954,134,45,7,377,209,376,0.245,0.28800000000000003,0.308,0.93,Shortstop,0
GEORGE_DAVIS,20,2368,9031,1539,2660,451,163,73,1437,870,180,0.295,0.361,0.405,0.94,Shortstop,2
DOUG_FLYNN,11,1308,3853,288,918,115,39,7,284,151,320,0.23800000000000002,0.267,0.294,0.986,Second_base,0
JOE_GINSBERG,13,695,1716,168,414,59,8,20,182,226,135,0.24100000000000002,0.33399999999999996,0.32,0.983,Catcher,0
WID_CONROY,11,1374,5061,605,1257,176,82,22,452,345,?,0.248,0.3,0.32899999999999996,0.934,Third_base,0
MICKEY_STANLEY,15,1516,5022,641,1243,201,48,117,500,371,564,0.248,0.3,0.377,0.991,Outfield,0
PHIL_RIZZUTO,13,1661,5816,877,1588,239,62,38,563,651,398,0.273,0.35100000000000003,0.355,0.968,Shortstop,2
BUBBLES_HARGRAVE,12,852,2533,314,786,155,58,29,376,217,165,0.31,0.37200000000000005,0.452,0.983,Catcher,0
GENE_DESAUTELS,13,712,2012,211,469,73,11,3,187,232,168,0.233,0.315,0.285,0.9890000000000001,Catcher,0
HORACE_CLARKE,10,1272,4813,548,1230,150,23,27,304,365,362,0.256,0.31,0.313,0.983,Second_base,0
AL_LOPEZ,19,1950,5916,613,1547,206,43,51,652,556,538,0.261,0.326,0.337,0.985,Catcher,0
DICK_SIEBERT,11,1035,3917,439,1104,204,40,32,482,276,185,0.282,0.332,0.379,0.99,First_base,0
BILL_RUSSELL,18,2181,7318,796,1926,293,57,46,627,483,667,0.263,0.312,0.33799999999999997,0.96,Shortstop,0
WES_COVINGTON,11,1075,2978,355,832,128,17,131,499,247,414,0.27899999999999997,0.33899999999999997,0.466,0.961,Outfield,0
JOHNNY_MIZE,15,1884,6443,1118,2011,367,83,359,1337,856,524,0.312,0.397,0.562,0.992,First_base,2
HANK_EDWARDS,11,735,2191,285,613,116,41,51,276,208,264,0.28,0.34299999999999997,0.44,0.981,Outfield,0
JOEL_YOUNGBLOOD,14,1408,3659,453,969,180,23,80,422,332,589,0.265,0.332,0.392,0.981,Outfield,0
DEL_PRATT,13,1836,6826,856,1996,392,117,43,968,513,360,0.292,0.345,0.40299999999999997,0.96,Second_base,0
JERRY_DENNY,13,1237,4946,714,1286,238,76,74,667,173,602,0.26,0.287,0.384,0.882,Third_base,0
MIKE_GRIFFIN,12,1511,5914,1405,1753,313,108,42,625,809,206,0.29600000000000004,0.38799999999999996,0.40700000000000003,0.956,Outfield,0
DUFFY_LEWIS,11,1459,5351,612,1518,289,68,38,793,352,353,0.284,0.33299999999999996,0.384,0.9590000000000001,Outfield,0
CLYDE_VOLLMER,10,685,2021,283,508,77,10,69,339,243,328,0.251,0.335,0.402,0.9840000000000001,Outfield,0
KITTY_BRANSFIELD,12,1330,4999,529,1351,225,75,13,637,221,41,0.27,0.304,0.353,0.983,First_base,0
GOOSE_GOSLIN,18,2287,8656,1483,2735,500,173,248,1609,949,585,0.316,0.387,0.5,0.96,Outfield,2
PAUL_HINES,16,1481,6253,1083,1881,368,84,56,751,366,304,0.301,0.34299999999999997,0.413,0.887,Outfield,0
PAT_COLLINS,10,543,1204,146,306,46,6,33,168,235,200,0.254,0.37799999999999995,0.385,0.9740000000000001,Catcher,0
KEN_HENDERSON,16,1444,4553,595,1168,216,26,122,576,589,763,0.257,0.34600000000000003,0.396,0.977,Outfield,0
CHICK_STAHL,10,1304,5069,858,1546,219,118,36,622,470,?,0.305,0.369,0.41600000000000004,0.961,Outfield,0
DICK_GREEN,12,1288,4007,427,960,145,23,80,422,345,785,0.24,0.305,0.34700000000000003,0.983,Second_base,0
CHARLIE_HEMPHILL,11,1242,4541,580,1230,117,68,22,421,435,?,0.271,0.337,0.341,0.9440000000000001,Outfield,0
BILLY_NASH,15,1549,5849,1072,1606,266,87,60,977,803,383,0.275,0.366,0.381,0.897,Third_base,0
ROLLIE_HEMSLEY,19,1593,5047,562,1321,257,72,31,555,357,395,0.262,0.311,0.36,0.978,Catcher,0
RIP_RADCLIFF,10,1081,4074,598,1267,205,50,42,533,310,141,0.311,0.36200000000000004,0.41700000000000004,0.9670000000000001,Outfield,0
STAN_HACK,16,1938,7278,1239,2193,363,81,57,642,1092,466,0.301,0.39399999999999996,0.397,0.9570000000000001,Third_base,0
JOHN_STONE,11,1200,4494,739,1391,268,105,77,707,463,352,0.31,0.376,0.467,0.9670000000000001,Outfield,0
JIM_DWYER,18,1328,2761,409,719,115,17,77,349,402,402,0.26,0.35700000000000004,0.39799999999999996,0.9790000000000001,Outfield,0
BILL_BRADLEY,14,1461,5430,754,1471,275,84,33,552,290,18,0.271,0.317,0.371,0.9329999999999999,Third_base,0
SONNY_JACKSON,12,936,3055,396,767,81,28,7,162,250,265,0.251,0.31,0.303,0.9490000000000001,Shortstop,0
JOHN_BOCCABELLA,12,551,1462,117,320,56,5,26,148,96,246,0.21899999999999997,0.26899999999999996,0.317,0.9840000000000001,Catcher,0
ART_DEVLIN,10,1313,4412,603,1185,164,57,10,505,576,105,0.26899999999999996,0.363,0.33799999999999997,0.938,Third_base,0
WOODIE_HELD,14,1390,4019,524,963,150,22,179,559,508,944,0.24,0.33299999999999996,0.42100000000000004,0.96,Shortstop,0
MOE_BERG,15,663,1813,150,441,71,6,6,206,78,117,0.243,0.278,0.299,0.986,Catcher,0
WILBUR_GOOD,11,749,2364,324,609,84,44,9,187,190,243,0.258,0.322,0.342,0.9420000000000001,Outfield,0
CESAR_TOVAR,12,1488,5569,834,1546,253,55,46,435,413,410,0.278,0.337,0.368,0.98,Outfield,0
ANDY_PAFKO,17,1852,6292,844,1796,264,62,213,976,561,477,0.285,0.35100000000000003,0.449,0.9840000000000001,Outfield,0
JOHN_TITUS,11,1402,4960,738,1401,253,72,38,561,620,116,0.282,0.37200000000000005,0.385,0.9590000000000001,Outfield,0
VADA_PINSON,18,2469,9645,1366,2757,485,127,256,1170,574,1196,0.28600000000000003,0.33,0.442,0.981,Outfield,0
FRANKIE_HAYES,14,1364,4493,545,1164,213,32,119,628,564,627,0.259,0.34299999999999997,0.4,0.977,Catcher,0
JIM_KING,11,1125,2918,374,699,112,19,117,401,363,401,0.24,0.32799999999999996,0.41100000000000003,0.9840000000000001,Outfield,0
OTTO_MILLER,13,927,2836,229,695,97,33,5,231,104,301,0.245,0.275,0.308,0.973,Catcher,0
SID_GORDON,13,1475,4992,735,1415,220,43,202,805,731,356,0.28300000000000003,0.377,0.466,0.985,Outfield,0
JAMIE_QUIRK,18,984,2266,193,544,100,7,43,247,177,435,0.24,0.3,0.34700000000000003,0.982,Catcher,0
CARL_YASTRZEMSKI,23,3308,11988,1816,3419,646,59,452,1844,1845,1393,0.285,0.382,0.462,0.981,Outfield,1
GLENN_BECKERT,11,1320,5208,685,1473,196,31,22,360,260,243,0.28300000000000003,0.319,0.345,0.973,Second_base,0
LOU_FINNEY,15,1270,4631,643,1329,203,85,31,494,329,186,0.287,0.336,0.38799999999999996,0.961,Outfield,0
RUBE_WALKER,11,608,1585,114,360,69,3,35,192,150,213,0.22699999999999998,0.29600000000000004,0.341,0.982,Catcher,0
BIBB_FALK,12,1353,4652,655,1463,300,59,69,784,412,279,0.314,0.37200000000000005,0.449,0.9670000000000001,Outfield,0
BABE_HERMAN,13,1552,5603,882,1818,399,110,181,997,520,553,0.324,0.38299999999999995,0.532,0.961,Outfield,0
GEORGE_McBRIDE,16,1659,5526,516,1203,140,47,7,447,419,271,0.218,0.281,0.264,0.948,Shortstop,0
DENNY_WALLING,18,1271,2945,372,799,142,30,49,380,308,316,0.271,0.341,0.39,0.9470000000000001,Third_base,0
JULIO_GOTAY,10,389,988,106,257,38,3,6,70,61,127,0.26,0.309,0.32299999999999995,0.9440000000000001,Shortstop,0
GENE_WOODLING,17,1796,5587,830,1585,257,63,147,830,921,479,0.284,0.38799999999999996,0.431,0.9890000000000001,Outfield,0
CLETE_BOYER,16,1725,5780,645,1396,200,33,162,654,470,931,0.242,0.301,0.37200000000000005,0.965,Third_base,0
BILL_CARRIGAN,10,709,1970,194,506,67,14,6,235,206,59,0.257,0.33399999999999996,0.314,0.971,Catcher,0
ED_FITZGERALD,12,807,2086,199,542,82,10,19,217,185,235,0.26,0.324,0.336,0.975,Catcher,0
JACK_GRANEY,14,1402,4705,706,1178,219,79,18,420,712,345,0.25,0.354,0.342,0.953,Outfield,0
FRANK_BOLLING,12,1540,5562,692,1415,221,40,106,556,462,558,0.254,0.315,0.366,0.982,Second_base,0
STUFFY_McINNIS,19,2128,7822,872,2405,312,101,20,1062,380,189,0.307,0.34299999999999997,0.381,0.993,First_base,0
MIKE_TYSON,10,1017,2959,281,714,118,28,27,269,175,411,0.24100000000000002,0.287,0.327,0.973,Second_base,0
RAY_FOSSE,12,924,2957,299,758,117,13,61,324,203,363,0.256,0.308,0.36700000000000005,0.985,Catcher,0
JESSE_BURKETT,16,2066,8421,1720,2850,320,182,75,952,1029,230,0.33799999999999997,0.415,0.446,0.917,Outfield,2
GEORGE_THOMAS,13,685,1688,203,430,71,9,46,202,138,343,0.255,0.318,0.389,0.976,Outfield,0
MANNY_TRILLO,17,1780,5950,598,1562,239,33,61,571,452,742,0.263,0.318,0.345,0.981,Second_base,0
DUFF_COOLEY,13,1316,5364,847,1576,180,102,26,557,365,73,0.294,0.341,0.38,0.945,Outfield,0
ROD_CAREW,19,2469,9315,1424,3053,445,112,92,1015,1018,1028,0.32799999999999996,0.395,0.429,0.991,First_base,1
JO-JO_MOORE,12,1335,5427,809,1615,258,53,79,513,348,247,0.298,0.344,0.408,0.975,Outfield,0
GEORGE_MITTERWALD,11,887,2645,251,623,93,7,76,301,222,607,0.23600000000000002,0.298,0.36200000000000004,0.987,Catcher,0
JERRY_MAY,10,556,1527,120,357,63,10,15,130,157,293,0.23399999999999999,0.31,0.318,0.99,Catcher,0
BUBBA_PHILLIPS,10,1062,3278,348,835,135,8,62,356,182,314,0.255,0.3,0.358,0.96,Third_base,0
HARRY_HOOPER,17,2309,8785,1429,2466,389,160,75,817,1136,412,0.281,0.368,0.387,0.966,Outfield,2
JOHNNY_COONEY,20,1172,3372,408,965,130,26,2,219,208,107,0.28600000000000003,0.32899999999999996,0.342,0.988,Outfield,0
JEFF_BURROUGHS,16,1689,5536,720,1443,230,20,240,882,831,1135,0.261,0.359,0.439,0.9740000000000001,Outfield,0
DEL_RICE,17,1309,3826,342,908,177,20,79,441,382,522,0.237,0.312,0.35600000000000004,0.987,Catcher,0
BENNY_BENGOUGH,10,411,1125,83,287,46,12,0,108,62,45,0.255,0.295,0.317,0.988,Catcher,0
BOOG_POWELL,17,2042,6681,889,1776,270,11,339,1187,1001,1226,0.266,0.364,0.462,0.991,First_base,0
ROY_SMALLEY.SR.,11,872,2644,277,601,103,33,61,305,257,541,0.22699999999999998,0.3,0.36,0.9470000000000001,Shortstop,0
RIGGS_STEPHENSON,14,1310,4508,714,1515,321,54,63,773,494,247,0.336,0.40700000000000003,0.473,0.978,Outfield,0
DOUG_DeCINCES,15,1649,5809,778,1505,312,29,237,879,618,904,0.259,0.33299999999999996,0.445,0.958,Third_base,0
JOE_JACKSON,13,1332,4981,873,1772,307,168,54,785,519,158,0.35600000000000004,0.423,0.517,0.9620000000000001,Outfield,0
CHARLIE_JAMIESON,18,1779,6560,1062,1990,322,80,18,552,748,345,0.303,0.37799999999999995,0.385,0.9670000000000001,Outfield,0
WALTER_HOLKE,11,1212,4456,464,1278,153,58,24,487,191,304,0.287,0.318,0.363,0.993,First_base,0
GEORGE_BURNS,15,1853,7241,1188,2077,362,108,41,611,872,565,0.287,0.366,0.384,0.97,Outfield,0
ANDY_HIGH,13,1314,4400,618,1250,195,65,44,482,425,130,0.284,0.35,0.38799999999999996,0.956,Third_base,0
HUGH_DUFFY,17,1737,7042,1552,2282,325,119,106,1302,662,211,0.324,0.384,0.449,0.943,Outfield,2
DAN_FORD,11,1153,4163,598,1123,214,38,121,566,303,722,0.27,0.326,0.42700000000000005,0.9740000000000001,Outfield,0
BEN_OGLIVIE,16,1754,5913,784,1615,277,33,235,901,560,852,0.273,0.34,0.45,0.978,Outfield,0
HOD_FORD,15,1446,4833,484,1269,200,55,16,494,351,354,0.263,0.316,0.337,0.96,Shortstop,0
CHARLIE_KELLER,13,1170,3790,725,1085,166,72,189,760,784,499,0.28600000000000003,0.41,0.518,0.98,Outfield,0
BOB_MEUSEL,11,1407,5475,826,1693,368,95,156,1067,375,619,0.309,0.35600000000000004,0.49700000000000005,0.958,Outfield,0
HEINIE_ZIMMERMAN,13,1456,5304,695,1566,275,105,58,796,242,404,0.295,0.331,0.419,0.9279999999999999,Third_base,0
ERNIE_LOMBARDI,17,1853,5855,601,1792,277,27,190,990,430,262,0.306,0.358,0.46,0.9790000000000001,Catcher,2
JIMMY_McALEER,13,1020,3977,619,1006,114,39,12,469,365,290,0.253,0.322,0.31,0.9440000000000001,Outfield,0
SAM_LESLIE,10,822,2460,311,749,123,28,36,389,216,118,0.304,0.366,0.42100000000000004,0.9890000000000001,First_base,0
KEITH_HERNANDEZ,17,2088,7370,1124,2182,426,60,162,1071,1070,1012,0.29600000000000004,0.38799999999999996,0.436,0.9940000000000001,First_base,0
YANK_ROBINSON,10,978,3428,697,825,148,44,15,219,664,180,0.24100000000000002,0.375,0.32299999999999995,0.887,Second_base,0
JOHN_WARD,17,1825,7647,1408,2105,231,96,26,867,420,326,0.275,0.314,0.341,0.885,Shortstop,2
BILL_McKECHNIE,11,846,2843,319,713,86,33,8,240,190,199,0.251,0.301,0.313,0.9520000000000001,Third_base,0
MIKE_HEATH,14,1325,4212,462,1061,173,27,86,469,278,616,0.252,0.302,0.36700000000000005,0.981,Catcher,0
PATSY_DOUGHERTY,10,1233,4558,678,1294,138,78,17,413,378,?,0.284,0.34600000000000003,0.36,0.935,Outfield,0
DAVEY_JOHNSON,13,1435,4797,564,1252,242,18,136,609,559,675,0.261,0.34299999999999997,0.40399999999999997,0.98,Second_base,0
JIMMY_WASDELL,11,888,2866,339,782,109,34,29,341,243,165,0.273,0.332,0.365,0.966,Outfield,0
BIFF_POCOROBA,10,596,1457,132,374,71,2,21,172,182,109,0.257,0.342,0.35100000000000003,0.982,Catcher,0
DAVE_FOUTZ,13,1135,4533,784,1253,186,91,31,548,300,136,0.276,0.32299999999999995,0.37799999999999995,0.977,First_base,0
WAYNE_GARRETT,10,1092,3285,438,786,107,22,61,340,561,529,0.239,0.35200000000000004,0.341,0.956,Third_base,0
FRANK_SCHULTE,15,1806,6533,906,1766,288,124,92,792,545,515,0.27,0.332,0.395,0.966,Outfield,0
RON_FAIRLY,21,2442,7184,931,1913,307,33,215,1044,1052,877,0.266,0.363,0.408,0.991,First_base,0
TONY_OLIVA,15,1676,6301,870,1917,329,48,220,947,448,645,0.304,0.35600000000000004,0.47600000000000003,0.975,Outfield,0
OSSIE_BLUEGE,18,1867,6440,883,1751,276,67,43,848,723,515,0.272,0.35200000000000004,0.35600000000000004,0.9570000000000001,Third_base,0
AL_SPANGLER,13,912,2267,307,594,87,26,21,175,295,234,0.262,0.35,0.35100000000000003,0.973,Outfield,0
BILLY_HERMAN,15,1922,7707,1163,2345,486,82,47,839,737,428,0.304,0.36700000000000005,0.40700000000000003,0.9670000000000001,Second_base,2
RICK_DEMPSEY,24,1766,4692,525,1093,223,12,96,471,592,736,0.233,0.321,0.34700000000000003,0.988,Catcher,0
BOBBY_DOERR,14,1865,7093,1094,2042,381,89,223,1247,809,608,0.28800000000000003,0.36200000000000004,0.461,0.98,Second_base,2
ZACK_WHEAT,19,2410,9106,1289,2884,476,172,132,1248,650,559,0.317,0.36700000000000005,0.45,0.966,Outfield,2
BILL_BUCKNER,22,2517,9397,1077,2715,498,49,174,1208,450,453,0.289,0.324,0.408,0.992,First_base,0
ROGER_BRESNAHAN,17,1446,4481,682,1252,218,71,26,530,714,99,0.27899999999999997,0.385,0.377,0.971,Catcher,2
JACK_BOYLE,13,1086,4222,668,1067,137,53,24,528,328,233,0.253,0.315,0.32,0.929,Catcher,0
BOB_BOONE,19,2264,7245,679,1838,303,26,105,826,663,608,0.254,0.318,0.34600000000000003,0.986,Catcher,0
WALLY_POST,15,1204,4007,594,1064,194,28,210,699,331,813,0.266,0.325,0.485,0.97,Outfield,0
DAN_McGANN,12,1436,5222,842,1482,181,100,42,727,429,10,0.284,0.36200000000000004,0.381,0.9890000000000001,First_base,0
BOB_MONTGOMERY,10,387,1185,125,306,50,8,23,156,64,268,0.258,0.3,0.37200000000000005,0.983,Catcher,0
JULIO_CRUZ,10,1156,3859,557,916,113,27,23,279,478,508,0.237,0.324,0.299,0.983,Second_base,0
BILL_TERRY,14,1721,6428,1120,2193,373,112,154,1078,537,449,0.341,0.39299999999999996,0.506,0.992,First_base,1
DAN_MEYER,12,1118,3734,411,944,153,31,86,459,219,277,0.253,0.29600000000000004,0.379,0.991,First_base,0
MICKEY_VERNON,20,2409,8731,1196,2495,490,120,172,1311,955,869,0.28600000000000003,0.359,0.428,0.99,First_base,0
WAYNE_GROSS,11,1106,3125,373,727,126,9,121,396,482,496,0.233,0.33899999999999997,0.395,0.941,Third_base,0
HANS_LOBERT,14,1317,4563,640,1252,159,82,32,482,395,156,0.27399999999999997,0.337,0.366,0.9440000000000001,Third_base,0
JOHNNY_EDWARDS,14,1470,4577,430,1106,202,32,81,524,465,635,0.242,0.314,0.353,0.992,Catcher,0
FRED_TENNEY,17,1994,7595,1278,2231,270,77,22,688,874,43,0.294,0.371,0.358,0.983,First_base,0
CAP_ANSON,22,2276,9101,1719,2995,528,124,97,1879,952,294,0.32899999999999996,0.395,0.446,0.9740000000000001,First_base,2
JACK_FOURNIER,15,1530,5208,822,1631,252,113,136,859,587,408,0.313,0.392,0.483,0.9840000000000001,First_base,0
JOE_START,11,798,3433,590,1031,107,55,7,357,150,109,0.3,0.33,0.37,0.968,First_base,0
BILLY_JURGES,17,1816,6253,721,1613,245,55,43,656,568,530,0.258,0.325,0.335,0.9640000000000001,Shortstop,0
GEORGE_GORE,14,1310,5357,1327,1612,262,94,46,618,717,332,0.301,0.386,0.41100000000000003,0.8759999999999999,Outfield,0
LEW_FONSECA,12,937,3404,518,1075,203,50,31,485,186,199,0.316,0.355,0.43200000000000005,0.9940000000000001,First_base,0
MIKE_KAHOE,11,410,1309,103,278,43,14,4,105,39,0,0.212,0.237,0.276,0.968,Catcher,0
HANK_SAUER,15,1399,4796,709,1278,200,19,288,876,561,714,0.266,0.34700000000000003,0.496,0.9740000000000001,Outfield,0
PEPPER_MARTIN,13,1189,4117,754,1227,270,75,59,501,369,438,0.298,0.358,0.44299999999999995,0.973,Outfield,0
DONN_CLENDENON,12,1362,4648,594,1273,192,57,159,682,379,1140,0.27399999999999997,0.331,0.442,0.988,First_base,0
RALPH_GARR,13,1317,5108,717,1562,212,64,75,408,246,445,0.306,0.34,0.41600000000000004,0.968,Outfield,0
RUSS_NIXON,12,906,2504,215,670,115,19,27,266,154,279,0.268,0.313,0.361,0.988,Catcher,0
RAFAEL_RAMIREZ,13,1539,5494,562,1432,224,31,53,484,264,621,0.261,0.297,0.342,0.953,Shortstop,0
TED_LEPCIO,10,729,2092,233,512,91,11,69,251,209,471,0.245,0.319,0.39799999999999996,0.972,Second_base,0
RED_WILSON,10,602,1765,206,455,84,8,24,189,215,163,0.258,0.341,0.355,0.99,Catcher,0
AL_OLIVER,18,2368,9049,1189,2743,529,77,219,1326,535,756,0.303,0.348,0.451,0.98,Outfield,0
WILLIE_McCOVEY,22,2588,8197,1229,2211,353,46,521,1555,1345,1550,0.27,0.377,0.515,0.987,First_base,1
DAN_BROUTHERS,19,1673,6711,1523,2296,460,205,106,1296,840,238,0.342,0.423,0.519,0.971,First_base,2
BOB_JOHNSON,11,874,2307,254,628,88,11,44,230,156,291,0.272,0.321,0.377,0.968,Shortstop,0
JIM_RUSSELL,10,1035,3595,554,959,175,51,67,428,503,427,0.267,0.36,0.4,0.981,Outfield,0
CHICO_CARRASQUEL,10,1325,4644,568,1199,172,25,55,474,491,467,0.258,0.33399999999999996,0.342,0.9690000000000001,Shortstop,0
BOBBY_AVILA,11,1300,4620,725,1296,185,35,80,467,561,399,0.281,0.36,0.38799999999999996,0.9790000000000001,Second_base,0
JIM_WYNN,15,1920,6653,1105,1665,285,39,291,964,1224,1427,0.25,0.369,0.436,0.981,Outfield,0
COZY_DOLAN,10,835,3187,429,858,99,37,10,316,229,13,0.26899999999999996,0.322,0.33299999999999996,0.9309999999999999,Outfield,0
JERRY_HAIRSTON,14,859,1699,216,438,91,6,30,205,282,240,0.258,0.366,0.371,0.963,Outfield,0
JOE_TORRE,18,2209,7874,996,2342,344,59,252,1185,779,1094,0.297,0.36700000000000005,0.452,0.99,Catcher,0
JEFF_TORBORG,10,574,1391,78,297,42,3,8,101,103,189,0.214,0.27,0.265,0.99,Catcher,0
MULE_HAAS,12,1168,4303,706,1257,254,45,43,496,433,299,0.292,0.359,0.402,0.9840000000000001,Outfield,0
RON_HANSEN,15,1384,4311,446,1007,156,17,106,501,551,643,0.23399999999999999,0.32299999999999995,0.35100000000000003,0.968,Shortstop,0
MARC_HILL,14,737,1809,146,404,62,3,34,198,185,243,0.223,0.298,0.317,0.99,Catcher,0
BOB_NIEMAN,12,1113,3452,455,1018,180,32,125,544,435,512,0.295,0.375,0.474,0.975,Outfield,0
DENNY_LYONS,13,1121,4294,932,1333,244,69,62,569,621,212,0.31,0.40700000000000003,0.44299999999999995,0.882,Third_base,0
EDDIE_MOORE,10,748,2474,360,706,108,26,13,257,272,121,0.285,0.359,0.366,0.956,Second_base,0
JOHNNY_RAY,10,1353,5188,604,1502,294,36,53,594,353,329,0.29,0.336,0.391,0.982,Second_base,0
RAY_BERRES,11,561,1330,96,287,37,3,3,78,76,134,0.21600000000000003,0.26,0.255,0.9890000000000001,Catcher,0
LYN_LARY,12,1302,4603,805,1239,247,56,38,526,705,470,0.26899999999999996,0.369,0.37200000000000005,0.956,Shortstop,0
JIM_GILLIAM,14,1956,7119,1163,1889,304,71,65,558,1036,416,0.265,0.361,0.355,0.9790000000000001,Second_base,0
JOSH_BILLINGS,11,243,488,44,106,12,5,0,29,23,73,0.217,0.268,0.262,0.9640000000000001,Catcher,0
WILLIE_CRAWFORD,14,1210,3435,507,921,152,35,86,419,431,664,0.268,0.35100000000000003,0.408,0.975,Outfield,0
JOHN_WOCKENFUSS,12,795,2072,267,543,73,11,86,310,277,278,0.262,0.35100000000000003,0.43200000000000005,0.972,Catcher,0
OMAR_MORENO,12,1382,4992,699,1257,171,87,37,386,387,885,0.252,0.308,0.34299999999999997,0.982,Outfield,0
JIMMY_SLAGLE,10,1298,4996,779,1340,124,56,2,344,619,?,0.268,0.35200000000000004,0.317,0.95,Outfield,0
LEN_RANDLE,12,1138,3950,488,1016,145,40,27,322,372,505,0.257,0.32299999999999995,0.335,0.953,Third_base,0
FRANK_BAUMHOLTZ,10,1019,3477,450,1010,165,51,25,272,258,258,0.29,0.342,0.389,0.98,Outfield,0
BLONDIE_PURCELL,12,1097,4563,767,1217,177,60,13,310,284,170,0.267,0.314,0.34,0.8690000000000001,Outfield,0
JIMMY_SHECKARD,17,2122,7605,1296,2084,354,136,56,813,1135,233,0.27399999999999997,0.375,0.37799999999999995,0.958,Outfield,0
PHIL_ROOF,15,857,2151,190,463,69,13,43,210,184,504,0.215,0.284,0.319,0.986,Catcher,0
MICKEY_DOOLAN,13,1728,5977,513,1376,244,81,15,554,370,376,0.23,0.27899999999999997,0.306,0.94,Shortstop,0
JIM_DELAHANTY,13,1186,4091,520,1159,191,59,19,489,378,24,0.28300000000000003,0.35600000000000004,0.373,0.946,Second_base,0
ART_FLETCHER,13,1533,5541,684,1534,238,77,32,675,203,348,0.27699999999999997,0.319,0.365,0.9390000000000001,Shortstop,0
NORM_CASH,17,2089,6705,1046,1820,241,41,377,1103,1043,1091,0.271,0.377,0.488,0.992,First_base,0
RICH_ROLLINS,10,1002,3303,419,887,125,20,77,399,266,410,0.26899999999999996,0.33,0.38799999999999996,0.9470000000000001,Third_base,0
CARL_FURILLO,15,1806,6378,895,1910,324,56,192,1058,514,436,0.299,0.35600000000000004,0.45799999999999996,0.9790000000000001,Outfield,0
CONNIE_MACK,11,723,2695,391,659,79,28,5,265,169,127,0.245,0.305,0.3,0.927,Catcher,0
HANK_BAUER,14,1544,5145,833,1424,229,57,164,703,521,638,0.27699999999999997,0.34700000000000003,0.439,0.982,Outfield,0
DEL_CRANDALL,16,1573,5026,585,1276,179,18,179,657,424,477,0.254,0.315,0.40399999999999997,0.9890000000000001,Catcher,0
JOHNNY_HOPP,14,1393,4260,698,1262,216,74,46,458,464,378,0.29600000000000004,0.368,0.414,0.985,Outfield,0
MIKE_DORGAN,10,715,2924,443,802,112,34,4,328,118,179,0.27399999999999997,0.303,0.34,0.867,Outfield,0
LOU_BOUDREAU,15,1646,6029,861,1779,385,66,68,789,796,309,0.295,0.38,0.415,0.973,Shortstop,1
TERRY_HARMON,10,547,1125,164,262,31,12,4,72,117,175,0.233,0.312,0.292,0.9890000000000001,Second_base,0
TONY_CUCCINELLO,15,1704,6184,730,1729,334,46,94,884,579,497,0.28,0.34299999999999997,0.39399999999999996,0.973,Second_base,0
JIMMIE_WILSON,18,1525,4778,580,1358,252,32,32,621,356,280,0.284,0.336,0.37,0.977,Catcher,0
JOHN_BATEMAN,10,1017,3330,250,765,123,18,81,375,172,610,0.23,0.273,0.35,0.982,Catcher,0
WILLIE_KAMM,13,1693,5851,802,1643,348,85,29,826,824,405,0.281,0.37200000000000005,0.384,0.9670000000000001,Third_base,0
PEE-WEE_REESE,16,2166,8058,1338,2170,330,80,126,885,1210,890,0.26899999999999996,0.366,0.377,0.9620000000000001,Shortstop,2
GATES_BROWN,13,1051,2262,330,582,78,19,84,322,242,275,0.257,0.33299999999999996,0.42,0.977,Outfield,0
ROSS_YOUNGS,10,1211,4627,812,1491,236,93,42,592,550,390,0.322,0.39899999999999997,0.441,0.953,Outfield,2
TOMMY_HOLMES,11,1320,4992,698,1507,292,47,88,581,480,122,0.302,0.366,0.43200000000000005,0.9890000000000001,Outfield,0
BURT_SHOTTON,14,1388,4949,746,1338,154,65,9,290,714,382,0.27,0.365,0.33299999999999996,0.9420000000000001,Outfield,0
